01013500	1982	01	20	7.46	A			
01013500	1982	01	21	7.66	A			
01013500	1982	01	22	7.69	A			
01013500	1982	01	23	7.85	A			
01013500	1982	01	24	7.89	A			
01013500	1982	01	25	7.85	A			
01013500	1982	01	26	8.04	A			
01013500	1982	01	27	8.04	A			
01013500	1982	01	28	8.04	A			
01013500	1982	01	29	8.04	A			
01013500	1982	01	30	8.04	A			
01013500	1982	01	31	8.04	A			
01013500	1982	02	01	8.04	A			
01013500	1982	02	02	8.04	A			
01013500	1982	02	03	8.04	A			
01013500	1982	02	04	8.04	A			
01013500	1982	02	05	8.04	A			
01013500	1982	02	06	8.04	A			
01013500	1982	02	07	8.24	A			
01013500	1982	02	08	8.24	A			
01013500	1982	02	09	8.24	A			
01013500	1982	02	10	8.24	A			
01013500	1982	02	11	8.24	A			
01013500	1982	02	12	8.24	A			
01013500	1982	02	13	8.24	A			
01013500	1982	02	14	8.24	A			
01013500	1982	02	15	8.24	A			
01013500	1982	02	16	8.24	A			
